artist,artist_playcount,artist_listeners,mbid,rank_global_artist
MC ANJIM,3859441,227452,,5846
Anna,5941392,273674,0ad00c9c-b6a1-452c-8cca-eb02acd6b9c6,5847
Fabienne DelSol,1526011,182640,,5848
Leah Kate,6154822,394421,1daa6d4d-a626-427a-a779-0da18e349494,5849
My Morning Jacket,36523973,1320033,ea5883b7-68ce-48b3-b115-61746ea53b8c,5850
Topic,6129090,528484,3f5da98e-cbbc-4b8f-becf-20eec8b68d40,5851
Mattyeux,969454,74640,4a8041bc-518b-4327-981c-8e2915f32fd7,5852
Grommet,114282,27201,9aca960b-be44-4221-bf86-70e8859d5f41,5853
kinoue64,1525560,91518,0ae66f24-6c8c-43a1-9098-b0692379c768,5854
advantage Lucy,2366952,93378,d8e72d2e-78de-4636-b0ba-9496e4fc530d,5855
Casiio,7691339,508996,47fdf155-8154-449f-ab6b-d63c77816bd0,5856
FEM&M,1551302,56288,13ea526b-3a95-49d8-8550-3acfba773f19,5857
CircusP,2634495,139916,1d3322f1-543c-4f19-9c6b-ca0e5eba4541,5858
Michelle Williams,4508204,576789,fac0f203-eb89-4d34-a3c5-8e353356d756,5859
Candlemass,14581995,364418,7dba6614-d0bd-4950-8b7b-841b31c413c2,5860
Unprocessed,5535155,158084,ef3eb759-49b3-4f20-ac12-a92b87a3cb4c,5861
YEEK,7402583,445345,,5862
Fever Ray,35192321,1114091,f7df5df4-4dfa-459d-972b-1ba051c15ddc,5863
Barrington Levy,6524954,636321,8ddf3da1-dfa9-490a-93cc-7d4072319995,5864
88-Keys,3327730,461624,,5865
Twilight Sparkle,3217560,136368,e51fef78-c98f-4cf1-b404-eeb3e69c2a6d,5866
ZWE1HVNDXR,4846100,343759,a99696ec-d727-486d-99b2-e2ab54b827d0,5867
Death in June,24762839,335319,463f056c-56bf-429d-b3a3-f8fe467c427d,5868
Alice Smith,1940491,236348,94144800-e903-4b08-ab7a-e1927e1d9361,5869
VIVIENNE EASTWOOD,2450955,198359,,5870
Charles & Eddie,2514177,361190,07eaca09-98e9-421a-ac3e-cc007550b2f5,5871
Eagle-Eye Cherry,8598010,1094094,,5872
El mató a un policía motorizado,7447628,149531,,5873
Weston Estate,8707925,261165,fdd2e101-4cba-4f6b-8b21-76c6173ad862,5874
Scott Bradlee's Postmodern Jukebox,9040507,377943,,5875
Small Town Kid,95859,19889,,5876
Lost Sky,3383160,229398,f7e971d2-9d84-4ead-ade1-8fc64226e9cc,5877
Sidepiece,1393113,160882,,5878
LPT Zlatan,2783504,50460,,5879
Tanya Tucker,2915437,294847,45677914-89de-4267-aeae-8c1661b2c859,5880
Clark,14970851,601250,5d0c202c-e30f-40c4-abf5-c0007af0d1cc,5881
Robledo Timido,1142097,52332,157fa6c5-2e2a-4f19-9da9-4d55331981d1,5882
Luis Alberto Spinetta,7881546,203244,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,5883
Saramalacara,9245025,99184,5a0c8036-b793-4dcb-90cf-a4606fa1abea,5884
Lolo Zouaï,8722600,376463,692d7021-5520-4e26-903f-98696bd51772,5885
Paradisio,2593690,341743,aff43c9d-19a1-42c9-ae20-8047cdfebdf5,5886
After School,13716810,221744,e2c9d619-d1bc-47f8-82d6-cc7417c2dba0,5887
Brennan Savage,10611761,302697,b6056880-789d-457b-84b0-8db84028a667,5888
Mc Fioti,2812569,444583,,5889
Anna von Hausswolff,6721041,268714,6bd920ac-3b7c-47e0-8f0f-c390f63f5112,5890
B.E.R.,1295625,138921,120c59ed-a5f7-456a-a338-cf485225b4f2,5891
Softcult,3928218,255461,321eaf5a-be21-4faf-a7a0-0a4e59e5ee29,5892
Hensonn,7721221,422667,aaad94f7-eeaa-4965-afa1-762c87ae1340,5893
Gia Margaret,5208119,397448,098dea79-7258-427f-af67-5626a6f38965,5894
TZUYU,5377499,119485,468eaa07-e991-4c9e-bff2-f84be07c290d,5895
Lalleshwari (Katie Jane Garside),3873085,166839,,5896
Jai Paul,12905622,610866,312183e0-64ff-48df-a9f4-0804ca23a7d3,5897
Bri3,620618,57050,,5898
Rob Thomas,11810864,905525,e42680f7-e439-4666-9c2c-536c2b3c6db3,5899
Mina,7130901,413103,a56f5af0-3e87-4877-b68f-390f62903381,5900
DaeMoney,3985541,164152,4f03e501-4932-4810-88b4-cbd277b57239,5901
Remy Bond,1872419,194755,2c4ec0ef-a574-4552-b693-f4c4531259eb,5902
Maes,6600497,108535,74def643-c770-470d-a0b5-21c0fa60069e,5903
NatuREM,4049365,296950,,5904
Paloma Mami,5984338,193661,90f83751-ee85-48c4-b401-6396ee13fb9b,5905
The Dillinger Escape Plan,35021140,620384,1bc41dff-5397-4c53-bb50-469d2c277197,5906
WillyRodriguezWasTaken,5195427,60003,af014f17-eea2-4df2-b69f-e6b2a9ea5c6a,5907
2 Mello,5520958,207659,f5dd24ca-611d-4ad1-bb43-04601901ac0d,5908
Modern English,4731247,637504,78605d0c-7454-456d-934c-51eb46122566,5909
Southstar,4710148,296204,,5910
Junior Varsity,2464853,247580,26300c93-0a9b-42d4-92fd-eec2e98e8bc3,5911
Isabella Lovestory,7126238,180781,663981c5-3908-4845-abf8-40a3f8edb0ac,5912
Sik-K,7918438,187565,,5913
Peter Peter,1603016,89479,479fd03f-3717-4cde-91e9-59eb8441288a,5914
Red Leather,4151124,109262,12d8f7a3-5152-4822-9393-1366ce1b90a9,5915
TOPS,8775128,487696,e14554f9-b8e0-4223-9843-9af7f01f5368,5916
what is your name?,2809849,102575,b0b60be0-3d38-48a6-a740-6528e8e0a6e9,5917
Lil Mabu,8231095,435285,680e190e-c4dd-43ea-98f0-685556e77f02,5918
Camera Obscura,33139978,1077012,94219793-a46b-4c39-9397-e05ad633f32d,5919
Endor,2857795,395419,0e889cfc-87cc-4f08-af42-cc1bb19bb8d9,5920
Destroyer,24128480,744236,61604b45-8a91-4e33-a1b6-45d7b1fec4e5,5921
Emeline,3588654,283668,cbe57cc4-49cb-49e0-853f-7f6a13142845,5922
Jordan Rakei,6369204,381778,812c46e5-3d65-4e80-ada8-269450c5621b,5923
Guitarricadelafuente,5123493,128281,68416724-6cc4-41ee-b81c-1ce169c00f03,5924
Siddhartha,6749421,149096,8245ec59-3254-4277-869c-e657fdb1123d,5925
Felipe e Rodrigo,2240975,127960,ef0f4e84-599f-4f79-ad63-27f02ad596f6,5926
Sosa La M,3571772,56547,1878c152-a8d0-406b-b221-1d78f471f075,5927
Ruby Haunt,5247661,394015,835affab-1fe7-4696-b496-69ffc2831d65,5928
Axxturel,6448294,151435,,5929
scizzie,2013475,164967,,5930
Avatar,12255431,278511,a8d77515-f7b7-4d71-9646-8446a3b2a341,5931
Jelani Aryeh,4234488,388704,e4a42fa1-ae6a-4de8-81c7-af12ff3ea256,5932
Raekwon,17366041,877357,4e954b02-fae2-4bd7-9547-e055a6ac0527,5933
Electric Guest,11576639,730368,01202233-d155-4cfa-83bf-55dc776bc309,5934
Bryansanon,2658163,221112,b0400710-51f5-4fc6-9f59-e7258b2160a7,5935
1300SAINT,1486191,39450,,5936
Tabber,4779463,145689,1ec8afe6-e2ba-4bc1-aae2-0b6c2a4eaeda,5937
Anberlin,54516598,1129381,c648509e-9916-4c56-ab63-652a03da16dd,5938
Xkylar,625645,76999,92a5e1ad-821c-4976-a57e-79403f0b851b,5939
Sant,5906737,132147,04cf9a4e-c111-4827-86be-5378f739a6fd,5940
Ace,2908471,334237,241a85e3-da78-437e-a511-c18c14792ccc,5941
Quarters,388401,48113,,5942
SSIO,5553390,100120,24234aaf-000f-44de-8f58-9d7964ac3e8f,5943
Little Big,9470125,336476,cbe51088-e4d8-463e-9f4e-e83fa64d3f5e,5944
Vampyx,2279501,152527,f95fa0f0-e509-4cbf-8182-3650eabff143,5945
Okieriete Onaodowan,1597689,250155,16b36ee4-04d3-4cf9-bcbc-548fd6a2fd4c,5946
01099,8600618,135795,cd2b1779-c481-4a6e-9197-2eabe055e33d,5947
Casa de Leones,1204493,135920,,5948
Zell,11657893,38123,5ed2afb9-168c-45c3-b943-ecbd07c554cc,5949
Anya Nami,2197139,146787,edb97b8f-8c69-4104-a838-582d1f20b0cd,5950
CRAVITY,12843948,168129,035e63b4-a34d-4f8e-a61f-6c2527eed16e,5951
Towa Bird,3470253,187527,775c2212-e2f8-4361-92f0-c9f545c51001,5952
Jessi,8616785,448699,04b67fdc-8fdb-47e0-8307-d260abbc93f8,5953
The Weather Girls,3511061,684584,8bc23f36-2d1e-45c5-ad47-69e402b0923a,5954
Oopsy,1439261,102049,,5955
Baxter Dury,5222881,304379,50df8a7c-ca0b-47c8-98e5-d27a57e04073,5956
Kiesza,7239497,643238,87ff5ccd-64cd-45d6-bba3-ba2647e85d74,5957
NICO Touches the Walls,6282451,217733,21bb7399-b4e5-4f2f-8312-a7ad51273c87,5958
Sea Oleena,2458528,195442,6c501f02-7bb4-4116-af3a-c702177e19bf,5959
T.S.O.L.,5073173,322639,e3207b63-ab05-42bc-924e-b1299b89c406,5960
Crazy Frog,5508810,649017,3df914b9-e0bc-493c-875a-c412f84ecdad,5961
Plaza,4636016,275618,c064c3f3-7863-41fd-b83a-5d840d9ccb6e,5962
Kimiko Glenn,2640098,220430,b55d99e7-2e40-458e-a7df-871de9757f57,5963
Empress Of,8532489,423850,91cd6a5a-e0db-4329-837e-9b6479d1ed2d,5964
Nono La Grinta,1143508,43899,,5965
Kings of Convenience,73115620,1657978,cf0f4547-ffbd-4011-98ad-0bec9ba022db,5966
all things break,287680,51604,,5967
HEARTSTEEL,7291472,196728,b71dd1b0-1d2b-4e38-b78f-c8073cb627dc,5968
tobi lou,12276598,633891,,5969
Softy,7676220,493731,5bf68e5e-0ba8-47d8-b021-5f2303fb7c6e,5970
Greentea Peng,5687589,344451,2443a94a-03a6-4f0e-a369-ecda74af1c9f,5971
Silva,13724633,309582,fbbde98e-b62d-4a58-ac11-7b4457f03962,5972
Obituary,16338159,383981,2e8ac3ed-2a89-4377-ba80-790106aba554,5973
Susumu Hirasawa,7214724,241727,,5974
Frizk,2945738,221604,b39423a6-528d-42be-bdf0-9450d737153a,5975
Slaves,10882544,377344,6ec096eb-686b-406c-8049-501b147c42d4,5976
Gelli Haha,458008,48606,1f804ef4-e3b2-430b-9cd1-883f234ea603,5977
SSGKobe,9557487,292208,7eac108c-fc0b-4135-aa97-fc72e4e61503,5978
Sosa,904376,117618,603c60e3-d1c4-47c2-aa08-1bc29d2103d3,5979
saYf,1013859,27521,,5980
Young Franco,2641729,293426,b44bf850-88fa-420d-9e3d-64412961c41f,5981
Elena Rose,982853,97851,8d1e7c48-f997-4ec4-ab86-864afdbeb932,5982
The Regrettes,10171694,437549,354cd944-6623-443a-bc11-58117834c87d,5983
Naomi Sharon,1672731,163559,35a65ea0-61ee-4763-b657-951931e5fa9a,5984
Death from Above 1979,34267930,1065920,,5985
Counterparts,18128031,244277,4b0dd5e7-c795-42bd-8311-bc9f71fabd0a,5986
Julio Secchin,4156419,244768,330a3af9-8c20-4215-94fd-f95df1bbcf1c,5987
Bebeto,1554952,139147,ec8c2a8e-880b-4da3-abc7-b82f27941932,5988
Remy Ma,2730566,246043,1e882508-f664-4abb-919a-8e266f2fad63,5989
Daisy the Great,3673472,282300,86c08fe0-1cac-4e32-ab77-f36db9b37fd1,5990
Blue October,24014963,831629,d6a3eeec-cde0-4c10-89b2-93e0bd5f34e6,5991
skyemane,2318411,272052,,5992
SL,6569140,278398,91cb6acd-d12a-4f06-af39-789aad34746e,5993
Masked Wolf,7032882,660918,14147c93-551d-4814-b4d2-308848abdce6,5994
It Boys!,1069288,113142,fd7be3ce-0b40-4811-ac81-f24139860073,5995
N.I.N.A,3415943,130313,,5996
Skyte,2301568,64282,491e0827-a14c-4d14-bbc5-085e90e69e7e,5997
th4ys,387675,49092,,5998
Quasimoto,22240297,700561,b614843c-bec3-421f-9af1-03169cdd4b63,5999
MJ Cole,2316870,316841,6e5c1366-5891-4e01-bb13-6c8b2c8cdd35,6000
VaultBoy,5671800,349118,,6001
Havoc,988685,170446,cbbc6253-efea-4cc7-a279-f3ad348f6744,6002
Gzuz,8025072,111893,8e7a213a-8fd6-400e-a491-1406016ae698,6003
Ben Folds,35874854,1173189,51b7f46f-6c0f-46f2-9496-08c9ec2624d4,6004
G.A,4173016,105364,29cd45f4-b19e-4aeb-ab50-4a6bedd557e7,6005
coldrain,10333047,228305,eeee01ef-15b6-4741-9f42-9477c9ee0804,6006
Bree Runway,9228800,343301,5e16b922-46b1-435d-a8e0-b33bf9895ab9,6007
Men Without Hats,5901177,739149,bcabb743-60ed-406b-94da-9bf82e032e58,6008
Prefab Sprout,11301712,467698,1fd87f72-5fbf-4cad-bd9d-f2fec1359cfc,6009
Stephanie Beatriz,3905619,304526,6dca439d-0612-4c83-bf00-52747922fe62,6010
Avith Ortega,3291553,139590,a62497a4-4688-4083-a6ed-55368c5ca5b2,6011
amotti,3197643,72181,,6012
Big Scarr,5164091,188393,da33eaa9-aeb7-4b8c-80ee-de157d6ae9b2,6013
Yami Safdie,2047822,138933,62c694ac-5861-400a-ac1f-daa55118735e,6014
Nouvelle Vague,39666558,1296917,b017a7ae-e5ee-4675-bb13-c83346134971,6015
GunsLikeGirls,761701,58591,24d51294-725f-4611-b1bb-dbab0bc56436,6016
Tsundere Twintails,3039456,202212,b5694c14-a1b2-4c3a-9aa8-f016266ba668,6017
Gabito Ballesteros,5317666,121229,cb36380b-a3e9-4f85-a233-ca694f326d39,6018
Tink,3577530,263013,4d5fca89-05b0-4908-98ff-6d3d6f23497b,6019
Freddie Mercury,9420712,786500,022589ac-7177-460d-a178-9976cf70e29f,6020
Bfb Da Packman,2074530,153002,,6021
DJ JEEH FDC,3962215,320980,,6022
Fleeting Joys,4462378,237337,03bb2212-22c4-42b5-a9d8-30cd3a3a5937,6023
Tulipa Ruiz,7107819,270978,883cbd06-7ed2-4c5f-a5c0-8ea7792b4655,6024
Goomp,2225088,265791,,6025
Lil' Kim,9180182,743234,,6026
Midge Ure,3686405,342801,24cac374-29bd-499f-a0f8-72165d2f2f43,6027
Charley Crockett,6353429,187680,cf391be8-a609-4fcf-8de1-0eff6b639ae5,6028
Tomora,208025,48362,,6029
LTJ Bukem,5347585,377058,28c1b7b7-355a-48b1-b2c4-75b8eb8080ef,6030
2facedlon,1379308,75940,,6031
Tristam,6842619,339168,1849970f-0c71-4f80-89d3-0704797df50e,6032
Lee Brice,7071817,508751,48a6d065-1fda-4280-ae39-df1394d419cd,6033
Ben Folds Five,21844018,931606,abe2669a-a612-4bf6-9193-bb4f4b8a9088,6034
M4GN,1109519,83051,,6035
Leap,1687166,100108,14d79d0d-8906-40ce-a972-848c3b3aa2c3,6036
Bovski,778197,78377,,6037
Lil Gnar,5555983,394460,ac6a425c-35c3-4fd3-bcb6-39075bf2845a,6038
Turnpike Troubadours,5380871,139283,607edb17-d439-48db-8482-da92167e4a59,6039
Dj Caio Prince,1696647,126285,,6040
Dorian Concept,3655121,353662,cb07b399-6917-4b60-8254-085a6eb39b4f,6041
Cute Is What We Aim For,22515123,805391,40a5a225-3279-4d48-bca2-6059ed11b4fc,6042
Loverboy,4967626,682671,c11ba128-03b1-404d-ae88-452524b7ecc3,6043
JELEEL!,6600730,352837,afab24fb-05d5-467f-9b27-6ca74dbf59e6,6044
Peaches,17898453,1028288,270acfee-1fbe-413e-a0a8-6a35a8b3b66c,6045
Goth Money,1937543,106378,c831e54c-9345-4b81-9007-64de6564a45f,6046
Demi,1798194,68441,0a8602ca-2066-4cfd-aa1a-13fa5588f442,6047
Better Oblivion Community Center,10641795,346805,9861b813-3e8e-4e3a-b5ec-78ac6280489a,6048
Keith Whitley,2830971,212441,dc3a714b-1886-43f9-87c1-45740a02e4dd,6049
Alexander 23,8470984,572635,257b03c5-85b7-4ce9-84b4-6e24aa888205,6050
Joe P,3430387,228336,73ae4a8d-861e-4cfc-97a4-c61f2f48708c,6051
AronChupa,4979455,534699,76b09967-a03f-4704-aaf4-e8d65ee02271,6052
eaJ,13686423,183377,,6053
Mag.Lo,3699924,314595,02520a99-be71-47a0-9dea-c4ee814b4899,6054
Mario Judah,4156075,346611,454968c8-be98-42c5-96b5-06bd4588f1f5,6055
chuyin,903976,52832,,6056
Bacilos,4535770,372625,f69d655c-ffd6-4bee-8c2a-3086b2be2fc6,6057
Macross 82-99,7655338,371578,,6058
Dreamcorp.,2239293,159987,,6059
Monchy & Alexandra,2258517,234032,4694e9a3-bc35-4a5c-be15-0fa6ba9abd70,6060
EERA,1905985,179687,20790f44-58da-4046-8814-618d5b4952c8,6061
sundiver ca,2996817,263767,79ffb426-e618-441a-b64e-6870ef2ab82a,6062
Hilltop Hoods,14992530,374135,16e1fb95-6d1c-45a3-aad8-d3bcd7e06aac,6063
MC Leléto,583071,116785,7d346ee6-9754-4369-8b43-cbfca32ec591,6064
Nate Smith,3908784,277264,5ecf10f3-1dbe-4aa8-8dca-d5afb8b959f2,6065
Glenn Miller,9897439,965883,7b353d3c-2bd9-40e3-a21d-b7da3f941339,6066
Jamelia,5406288,719635,de07bdca-5e3d-4f27-a9db-e396141eac66,6067
Lilithzplug,2838790,228930,a415b7bc-17bf-4acd-a296-7ed0e56321a7,6068
Brave Girls,10177322,310890,,6069
Arrows in Action,3677392,120946,43bce2bc-b4b3-413a-95d1-eae2fc6bb86f,6070
Peter Fox,14757900,437334,10c07fca-2678-40b6-9644-cde68d3e9554,6071
Parov Stelar,49291639,1178633,fe1a873d-2000-4789-a895-4187fe756203,6072
Camping in Alaska,3412645,126386,c1284544-0394-4254-acff-aecfa1841271,6073
The Sound,7559986,367850,b2c36d47-e5e3-4ac8-a967-10e0265d3fff,6074
dublon,2053218,197063,ab9631c0-2776-45de-854f-1443404de898,6075
Trouble Maker,3396875,239086,1a487104-8f06-46f4-96e2-30a90b4c4430,6076
Daron Malakian and Scars on Broadway,6701033,222872,,6077
Gladys Knight & The Pips,6510726,879809,,6078
Mase,4295800,597628,76716b81-e361-427e-a931-19373388387d,6079
Your Neighbors,3045069,173021,02751cf9-dd1f-43c2-9353-848da9cf0b4e,6080
shy the eternal,4255053,32622,cb3b1714-a419-4c3c-9b8b-69c84114d357,6081
Mahmood,10450647,247841,ecd032cc-19c8-4a05-902c-e539d3bc75fd,6082
Gen Hoshino,4402562,241811,,6083
Corbon Amodio,2359288,223727,a7202ae7-3cad-49fa-87c0-4d748836fb77,6084
strongboi,1821987,192881,,6085
Glassjaw,18132759,457306,429f9fbf-0a0b-4a9e-a88c-94d48aa466ed,6086
Nazareth,12382217,957018,88f219d8-4140-4191-af4b-de81c7c587c4,6087
Nu Aspect,3079952,220653,6fea8bcc-d276-474c-96fb-829df17fcbdc,6088
Kokoroko,3634383,298809,,6089
Dimension,5201023,268735,576ce670-620c-4059-9cf8-66b85583a386,6090
Jockstrap,9298223,291940,7230b2f8-96da-4242-8d57-2a8c1c3d71e4,6091
Gunship,8925625,257979,fb2ce2e5-028c-488b-9e4e-5d7c8c307655,6092
keepsecrets,4522993,54149,,6093
Forest Blakk,2769287,250538,302f37da-1c60-489a-8bd5-0028cc57d1ec,6094
Sloppy Jane,2854200,226616,dfa3f308-ca2c-48f8-b866-3392fbfe5bca,6095
YUNG BAE,8580042,473784,40cffa32-e374-47db-8d24-33fc34a26a10,6096
Waylon Wyatt,2190771,91466,92d62a2e-0e1d-4b6b-9327-6d4e2360eb08,6097
Alejandro Vargas,1129661,237218,416a201c-b3ad-4df7-9dc0-77e279df0883,6098
Nico Collins,3729958,162781,a1de972f-51a3-45b8-8a85-481fbc21eeec,6099
Wiki,3777493,257791,383b0514-362e-4aeb-9950-04a75fc0210c,6100
Dev,9349678,795582,acfaf6e2-cb03-4026-bb48-d2ee5a6a392a,6101
So So,1163158,81678,434ded8e-f775-4ec2-b7dd-6101de3f8fc2,6102
The Altons,1926262,198114,32775e1d-30f3-415a-9062-94fb98599708,6103
Tom Walker,7982865,558257,a962d133-092e-42b1-af1d-0546ff97ba07,6104
Da Getta,310768,50915,,6105
Dry Cleaning,6574246,258308,8a74e5ea-6f68-49e1-951c-80d2291f7c3f,6106
Viejas Locas,3503905,104595,b7f6b7cd-c23d-45a1-8160-261f6e47cce6,6107
Lizard in the Spring,1279945,100599,57517c96-ed01-49d9-b1f5-4c9fc0eb4fd6,6108
6FU;,3645519,88564,2cdf9d6a-d6b4-47e4-a02c-6dbe3da83c2a,6109
JBEE,3469940,222802,,6110
Alan Silvestri,13669643,845518,f4c53778-e48d-4da4-9ddd-cc007f715d64,6111
The Pains of Being Pure at Heart,18470151,742556,46f4e349-ddec-4131-9367-91b630a821d0,6112
The BD Noise Maker,965486,132080,,6113
Rampa,1976716,225028,8a0a4b30-a611-42a9-8716-f530f99cb869,6114
Alizade,3328894,48608,26077ea2-087e-4b08-aa45-39a5edbe31a5,6115
Motoi Sakuraba,8570475,262500,,6116
Miguel Angeles,3555376,214865,0f17875b-b642-46cc-bfc8-dc2a6f0e5215,6117
K Camp,4236246,400427,6256d2b2-7515-4986-b27c-af533758a156,6118
Lil Eazzyy,3530254,284086,ea5da2d6-2a8d-415d-bd39-e177271a4b39,6119
Streetlight Manifesto,28770711,507204,cbc9199f-944b-42e9-a945-627c9fc0ba6e,6120
HELLUVA BOSS,2360948,49670,,6121
The Kills,51774922,1432813,2c629b8c-d751-4131-b785-5690bb5e0fd7,6122
Kut Klose,865225,98724,d7b42481-1f7b-4c7f-86df-042049ebddf8,6123
poptropicaslutz!,5443310,127736,e836320b-322c-4bb0-9673-bd9f61d30a05,6124
The Chords,2834810,446352,c37b0a84-3eaf-4495-99f0-5a8158698864,6125
SCARLXRD,18030259,332741,,6126
Hurricane Wisdom,2432188,84718,bf133b83-6cbd-4cf0-bda1-f2ad3bf24e23,6127
Cate Le Bon,6748662,368273,f2393e49-b791-46da-a6d7-1e9e60743405,6128
Menahan Street Band,7617365,610328,93da8c8a-bd13-4418-a00e-2861b8518a8d,6129
Daniel Allan,1351748,154701,3800f057-098d-4875-967c-ed1874382c2f,6130
Sambabook,1026185,172574,5fe14d7b-ad3c-4263-aba0-464a75144588,6131
Linda Lampenius,279646,19525,96fa2e40-8c39-462a-87a7-34e5059670b9,6132
Unflirt,2270143,154464,487b01a5-3525-4bfd-942a-3a243db16e37,6133
flat7,829095,73493,,6134
Nils Frahm,24498816,803179,d03a54bc-6e07-4c04-a8d4-7fbf2bd07a01,6135
Tanger,3323621,101887,9ba3809e-86c4-4d47-b856-bd5bb2d9fe79,6136
La Unión,2276494,240176,c4cc2564-afdf-4c62-86b3-68a49ac42ec1,6137
Bob Moses,7167660,421831,2a047ec5-84a2-4616-ae24-bd28f66a9960,6138
Sleep,11170500,454209,6fc69ec6-3e59-4ff7-849d-b5da932abe4d,6139
The O'Jays,6498945,876981,,6140
Pantheon,399858,40335,364ebdde-63b3-4dbd-88c2-74acf8a44163,6141
DJ DOZABRI,2164027,203928,,6142
Pebbles&TamTam,1064221,129373,25da2458-43fb-4930-8daa-90fbf5eb7e51,6143
cosMo@Bousou-P,2739949,130761,,6144
Brennan Jones,5937464,99777,455353f4-49c9-4c70-a80e-31324993f879,6145
Biz,3218525,149054,655ca5b7-1507-49c8-b97b-db222fcc4e7d,6146
Isma,1480261,48115,,6147
Clinton Kane,9400988,427487,39de519c-ee75-4e33-b3c6-bd9a23f47433,6148
Forrest Day,1371987,76418,61a1fdeb-0ea1-46a1-b647-c6ff7fbd4253,6149
Sky Rompiendo,2876193,160021,bfbd3940-14aa-4c4a-a2ab-67d040aae0f2,6150
ZØMB,3209231,138080,3b505f3a-7edb-4cc2-ab72-c8651e8d3f24,6151
Jowell & Randy,3319417,258676,06ce3b27-f371-4a77-9b4b-1f0e71f59e61,6152
hoogway,7531754,437306,,6153
EXO-CBX,9768429,248877,db095c11-8b25-41b5-adda-d850d9001dcd,6154
Grupo Mojado,1564324,167634,924c1095-e390-4852-86d4-4c7e7de100fc,6155
Dentist,689860,123074,4d42e15d-d47c-42bf-8116-7453960d1d4a,6156
Cornelius,11254315,573388,df765d93-621c-437f-99fe-fda9e135f89a,6157
Paul Kalkbrenner,26918740,731292,a5f92d47-b562-4582-b267-71963a515f4c,6158
Kevin do Recife,533564,73427,,6159
Imanbek,4101403,443949,23c723b3-f54f-4634-83dc-b2989d05ae88,6160
Ee,1048686,69832,359f136d-4d05-4ae3-90df-32fa3b1dc757,6161
VIXX,13278157,224009,270bebcb-f400-4912-a8ed-1827ae562405,6162
Apparat,25635366,823584,dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12,6163
Minova,1701369,192444,,6164
Bennett Coast,2422514,197798,87805d42-9450-4db8-9264-f32b806ef373,6165
ONEFOUR,3171498,186950,cb7f9eb3-9b80-43cb-9c70-af7ce8fe4a4f,6166
Sparkbird,2233622,78812,5a953539-e40d-4fa5-9e56-1df3dbd2170e,6167
Slowboy,4990751,350515,ea525e94-71a0-47bf-88d7-39237a5378ff,6168
Ati242,7673182,44675,0fdfec9c-fb0f-4046-9c7f-8289d5c345c1,6169
Sorry,6382670,308461,54d334a9-3ce4-4d51-8452-7e51c5c2ad11,6170
Josh Levi,2512890,137252,afa6387d-5235-4427-8e5d-437bcfeb988b,6171
Stela Cole,3834735,219864,72434824-1eec-4a25-93d4-d76a73c8c2f2,6172
Fools Garden,4360569,531031,80c38d4f-7419-4ae9-8d4c-cf899df0d5cc,6173
Best Coast,31944381,971564,5ab8835e-ac44-4055-9c11-7878199606b5,6174
Esteman,3745623,179957,2aab5497-8f25-4adf-a1c5-247dd5ac270a,6175
Karnivool,14140040,275867,9ee2638f-c3a3-4532-bc08-54d397241c2a,6176
Message To Bears,6843628,459603,,6177
The Noise,1632469,112461,c16ed6bd-243b-4eaa-89a6-83f39f4fc3f4,6178
This Mortal Coil,9412979,463747,60ef8ddb-7676-4056-a357-9a8c228d03a6,6179
Unis,4382361,104548,71e1b584-f62d-41c7-a218-b979991164a4,6180
Aimee Mann,22122326,1008021,db3c0a20-bf05-4b30-ac22-f294aea24172,6181
Acetone,2130193,135769,56583c57-ca4c-4888-bbd6-008eebb03c0f,6182
The Ting Tings,35888822,1872893,e618770f-e994-41c3-856f-1eedf56b6d74,6183
Smokepurpp,10016165,456982,5a42040d-2ae5-4e2a-a362-22e7b19d993c,6184
Zachariehs,883143,124812,,6185
Vera Lynn,5889420,471218,7d32fa5a-7ccb-483b-87ea-5370b4be4d64,6186
Circa Waves,10547451,608369,050fffd7-c7cc-4bb2-8f7a-a0ee4bc47678,6187
Day We Ran,646640,113101,bcd4384c-c239-4d7a-af60-e68d49e54e3b,6188
I-LAND,3348201,170751,38684a66-f624-4d33-9a05-3e6a8af1ea9f,6189
Lacrim,3586224,102336,10df38da-1292-4881-bd96-c6dfead3934b,6190
ALT BLK ERA,1163626,108125,5b9ad184-22af-49ad-bbef-0ab534ecac9c,6191
ALEXSUCKS,1237248,155418,5a376cb7-0489-4934-ae5b-35dcff2b4ea7,6192
Bolt Thrower,18753125,294713,68bd8072-0412-44b1-81dd-807aa6c1918c,6193
Kitty Ray,1235587,111783,8eeed89b-a5e6-47c4-a0fd-49707b1d0c1b,6194
Mallrat,8418102,613805,cd6fa010-d5d6-4825-aaf3-d8aacaa7cd9a,6195
Cam'ron,9015453,929433,,6196
Bat for Lashes,47885293,1462916,10000730-525f-4ed5-aaa8-92888f060f5f,6197
Zukovstheworld,1941457,80629,,6198
Absofacto,4507820,440999,085bbb68-d9c5-4183-8a2a-f9f7dd53d9f3,6199
Banda do Mar,6088574,306797,51f8de5b-2e13-48ef-b6b9-0c5a1cf07262,6200
Cottonwood Firing Squad,3811214,345420,a0aaa9aa-4816-45ae-9767-5f6ebc09da93,6201
Bayymack,1259672,122948,654a4cf5-0cfb-4330-a19c-e2cd15a5cc87,6202
hornja,2514195,76291,,6203
